DATE FORMAT	ORDER_NUMBER	SKU	PCS
11/01/2017	856237	359958	1.0
11/01/2017	856237	366639	1.0
11/01/2017	855685	366697	1.0
11/01/2017	857661	349534	1.0
11/01/2017	857661	349535	1.0
11/01/2017	857661	349537	1.0
11/01/2017	857661	349872	1.0
11/01/2017	857661	359968	1.0
11/01/2017	857661	362110	1.0
11/01/2017	857661	366771	1.0
11/01/2017	857661	373262	1.0
11/01/2017	857249	188660	1.0
11/01/2017	857249	286879	1.0
11/01/2017	857249	340885	1.0
11/01/2017	856515	310263	1.0
11/01/2017	856515	359111	1.0
11/01/2017	856515	369462	1.0
11/01/2017	856321	245655	2.0
11/01/2017	856321	366773	2.0
11/01/2017	856081	242341	1.0
11/01/2017	856081	290335	1.0
11/01/2017	856081	339227	1.0
11/01/2017	856081	361904	1.0
11/01/2017	856081	361906	1.0
11/01/2017	855927	288311	1.0
11/01/2017	855927	289718	1.0
11/01/2017	855679	265242	1.0
11/01/2017	857234	337906	1.0
11/01/2017	857234	337909	1.0
11/01/2017	857191	359803	1.0
11/01/2017	857173	295644	1.0
11/01/2017	856966	359803	1.0
11/01/2017	856920	359803	1.0
11/01/2017	856715	359803	1.0
11/01/2017	856594	359803	1.0
11/01/2017	856333	337910	1.0
11/01/2017	856333	359789	1.0
11/01/2017	855948	243063	1.0
11/01/2017	855948	332941	1.0
11/01/2017	855948	335349	1.0
11/01/2017	858092	290334	1.0
11/01/2017	858092	290478	1.0
11/01/2017	858092	306731	1.0
11/01/2017	858092	311675	1.0
11/01/2017	858092	329167	1.0
11/01/2017	858092	344623	1.0
11/01/2017	858092	355811	2.0
11/01/2017	858092	359958	1.0
11/01/2017	858092	366639	1.0
11/01/2017	858046	347378	1.0
11/01/2017	858055	354968	1.0
11/01/2017	858041	369780	1.0
11/01/2017	858015	347611	1.0
11/01/2017	858011	337907	1.0
11/01/2017	858012	344618	1.0
11/01/2017	858007	216130	1.0
11/01/2017	858007	223437	1.0
11/01/2017	858007	273997	1.0
11/01/2017	858007	290478	1.0
11/01/2017	858007	305620	1.0
11/01/2017	858007	359958	1.0
11/01/2017	858007	364489	1.0
11/01/2017	858007	366639	1.0
11/01/2017	858007	367421	1.0
11/01/2017	857979	306610	1.0
11/01/2017	857979	344615	4.0
11/01/2017	857979	349776	1.0
11/01/2017	857979	351454	2.0
11/01/2017	857975	140882	1.0
11/01/2017	857975	267258	1.0
11/01/2017	857975	309237	1.0
11/01/2017	857975	359803	1.0
11/01/2017	857940	309851	1.0
11/01/2017	857939	304411	1.0
11/01/2017	857931	253465	1.0
11/01/2017	857921	335349	1.0
11/01/2017	857924	347378	1.0
11/01/2017	857907	353863	1.0
11/01/2017	857866	352590	1.0
11/01/2017	857866	359803	1.0
11/01/2017	857858	189313	1.0
11/01/2017	857858	364753	1.0
11/01/2017	857857	309849	1.0
11/01/2017	857857	309851	1.0
11/01/2017	857842	236724	1.0
11/01/2017	857840	236724	1.0
11/01/2017	857795	344623	1.0
11/01/2017	857793	184845	1.0
11/01/2017	857776	290478	1.0
11/01/2017	857776	325027	1.0
11/01/2017	857776	359958	1.0
11/01/2017	857776	366639	1.0
11/01/2017	857773	309237	1.0
11/01/2017	857773	309244	1.0
11/01/2017	857773	347378	1.0
11/01/2017	857773	347382	1.0
11/01/2017	857734	364474	1.0
11/01/2017	857745	369780	1.0
11/01/2017	857749	292189	1.0
11/01/2017	857727	292713	1.0
11/01/2017	857711	347268	1.0
11/01/2017	857707	231941	1.0
11/01/2017	857686	263928	1.0
11/01/2017	857667	231636	1.0
11/01/2017	857667	267280	1.0
11/01/2017	857667	267281	1.0
11/01/2017	857667	267282	1.0
11/01/2017	857667	267284	2.0
11/01/2017	857667	267292	1.0
11/01/2017	857667	267298	1.0
11/01/2017	857665	260268	1.0
11/01/2017	857665	290478	1.0
11/01/2017	857665	359958	1.0
11/01/2017	857665	366639	1.0
11/01/2017	857643	270278	1.0
11/01/2017	857643	373264	1.0
11/01/2017	857623	263928	1.0
11/01/2017	857623	295790	1.0
11/01/2017	857606	255992	1.0
11/01/2017	857597	359803	1.0
11/01/2017	857534	253500	2.0
11/01/2017	857534	343143	1.0
11/01/2017	857534	355811	1.0
11/01/2017	857533	359803	1.0
11/01/2017	857498	321566	1.0
11/01/2017	857498	321568	1.0
11/01/2017	857498	321585	1.0
11/01/2017	857498	326018	1.0
11/01/2017	857498	350732	1.0
11/01/2017	857498	359944	1.0
11/01/2017	857498	373247	1.0
11/01/2017	857487	263928	1.0
11/01/2017	857487	291283	1.0
11/01/2017	857467	359803	1.0
11/01/2017	857462	87272	1.0
11/01/2017	857462	253500	2.0
11/01/2017	857462	324828	1.0
11/01/2017	857462	332524	1.0
11/01/2017	857462	343143	1.0
11/01/2017	857462	355811	1.0
11/01/2017	857462	368050	1.0
11/01/2017	857462	369442	1.0
11/01/2017	857462	373850	1.0
11/01/2017	857455	236724	1.0
11/01/2017	857455	267284	1.0
11/01/2017	857455	287069	1.0
11/01/2017	857455	302644	1.0
11/01/2017	857448	260268	1.0
11/01/2017	857448	290478	1.0
11/01/2017	857448	359958	1.0
11/01/2017	857448	366639	1.0
11/01/2017	857426	262120	1.0
11/01/2017	857426	319481	1.0
11/01/2017	857425	67719	1.0
11/01/2017	857425	267299	1.0
11/01/2017	857422	262120	1.0
11/01/2017	857422	352590	1.0
11/01/2017	857419	184846	1.0
11/01/2017	857419	363340	1.0
11/01/2017	857359	359803	1.0
11/01/2017	857351	202889	1.0
11/01/2017	857298	309849	1.0
11/01/2017	857253	368050	1.0
11/01/2017	857253	373404	1.0
11/01/2017	857253	373850	1.0
11/01/2017	857236	291283	1.0
11/01/2017	857236	347373	1.0
11/01/2017	857238	368050	1.0
11/01/2017	857238	373404	1.0
11/01/2017	857238	373850	1.0
11/01/2017	857230	368050	1.0
11/01/2017	857230	373404	1.0
11/01/2017	857230	373850	1.0
11/01/2017	857228	239151	1.0
11/01/2017	857228	255371	1.0
11/01/2017	857228	270671	1.0
11/01/2017	857224	280782	1.0
11/01/2017	857224	309849	1.0
11/01/2017	857222	356238	1.0
11/01/2017	857222	362174	1.0
11/01/2017	857206	236724	1.0
11/01/2017	857193	309850	1.0
11/01/2017	857179	347378	1.0
11/01/2017	857190	336663	1.0
11/01/2017	857178	335347	1.0
11/01/2017	857151	263928	1.0
11/01/2017	857100	263738	1.0
11/01/2017	856822	263928	1.0
11/01/2017	856813	344989	1.0
11/01/2017	856804	346412	1.0
11/01/2017	856701	359803	1.0
11/01/2017	856622	263928	1.0
11/01/2017	856620	359803	1.0
11/01/2017	856571	251033	1.0
11/01/2017	856571	289664	2.0
11/01/2017	856571	290478	1.0
11/01/2017	856571	333274	2.0
11/01/2017	856571	334474	2.0
11/01/2017	856571	359958	1.0
11/01/2017	856571	366639	1.0
11/01/2017	856555	260268	1.0
11/01/2017	856555	272410	1.0
11/01/2017	856555	290478	1.0
11/01/2017	856555	359958	1.0
11/01/2017	856555	366639	1.0
11/01/2017	856552	215340	1.0
11/01/2017	856552	274209	1.0
11/01/2017	856552	290478	1.0
11/01/2017	856552	359958	1.0
11/01/2017	856552	366639	1.0
11/01/2017	856549	239151	1.0
11/01/2017	856549	255371	1.0
11/01/2017	856549	270671	1.0
11/01/2017	856549	292187	1.0
11/01/2017	856549	348364	1.0
11/01/2017	856548	239151	1.0
11/01/2017	856548	255371	1.0
11/01/2017	856548	259767	1.0
11/01/2017	856548	270671	1.0
11/01/2017	856548	347403	1.0
11/01/2017	856535	253500	2.0
11/01/2017	856535	262165	1.0
11/01/2017	856535	343143	1.0
11/01/2017	856535	355811	1.0
11/01/2017	856507	253500	2.0
11/01/2017	856507	343143	1.0
11/01/2017	856507	355811	1.0
11/01/2017	856500	368050	1.0
11/01/2017	856500	373400	1.0
11/01/2017	856500	373850	1.0
11/01/2017	856472	351054	1.0
11/01/2017	856472	373285	1.0
11/01/2017	856467	320631	2.0
11/01/2017	856467	332616	1.0
11/01/2017	856455	216141	1.0
11/01/2017	856452	216132	1.0
11/01/2017	856445	305286	1.0
11/01/2017	856435	330572	1.0
11/01/2017	856439	259767	1.0
11/01/2017	856434	359803	1.0
11/01/2017	856422	280787	1.0
11/01/2017	856419	259767	1.0
11/01/2017	856397	330766	1.0
11/01/2017	856400	347373	1.0
11/01/2017	856377	353863	1.0
11/01/2017	856373	58289	1.0
11/01/2017	856368	244376	1.0
11/01/2017	856350	295792	1.0
11/01/2017	856348	67719	1.0
11/01/2017	856341	295788	1.0
11/01/2017	856341	320648	1.0
11/01/2017	856341	354316	1.0
11/01/2017	856341	373266	1.0
11/01/2017	856325	368050	1.0
11/01/2017	856325	373404	1.0
11/01/2017	856325	373850	1.0
11/01/2017	856324	280157	2.0
11/01/2017	856324	335345	1.0
11/01/2017	856290	325565	1.0
11/01/2017	856293	352590	1.0
11/01/2017	856252	239151	1.0
11/01/2017	856252	255371	1.0
11/01/2017	856252	270671	1.0
11/01/2017	856252	352590	1.0
11/01/2017	856232	239151	1.0
11/01/2017	856232	255371	1.0
11/01/2017	856232	270671	1.0
11/01/2017	856221	217757	1.0
11/01/2017	856221	335346	2.0
11/01/2017	856212	216132	1.0
11/01/2017	856212	329178	1.0
11/01/2017	856192	231636	1.0
11/01/2017	856204	231642	1.0
11/01/2017	856147	318212	1.0
11/01/2017	856040	253500	2.0
11/01/2017	856040	343143	1.0
11/01/2017	856040	353867	1.0
11/01/2017	856040	355811	1.0
11/01/2017	855980	230435	1.0
11/01/2017	855980	230448	1.0
11/01/2017	855980	238768	1.0
11/01/2017	855969	368050	1.0
11/01/2017	855969	373404	1.0
11/01/2017	855969	373850	1.0
11/01/2017	855952	239151	1.0
11/01/2017	855952	255371	1.0
11/01/2017	855952	270671	1.0
11/01/2017	855943	290333	1.0
11/01/2017	855943	346406	1.0
11/01/2017	855943	373262	1.0
11/01/2017	855923	184846	1.0
11/01/2017	855923	309851	1.0
11/01/2017	855922	217758	1.0
11/01/2017	855922	294656	1.0
11/01/2017	855915	353863	1.0
11/01/2017	855915	353864	1.0
11/01/2017	855913	309978	1.0
11/01/2017	855913	367421	1.0
11/01/2017	855759	263738	1.0
11/01/2017	855760	264023	1.0
11/01/2017	855749	369780	1.0
11/01/2017	855745	263738	1.0
11/01/2017	855716	308162	1.0
11/01/2017	855704	239299	1.0
11/01/2017	855674	253465	1.0
11/01/2017	855638	369780	1.0
11/01/2017	855624	354968	1.0
11/01/2017	855607	184845	1.0
11/01/2017	855570	309851	2.0
11/01/2017	855591	216132	2.0
11/01/2017	855569	335345	1.0
11/01/2017	855534	253500	1.0
11/01/2017	855534	290478	1.0
11/01/2017	855534	295207	1.0
11/01/2017	855534	329166	1.0
11/01/2017	855534	329167	1.0
11/01/2017	855534	329175	2.0
11/01/2017	855534	354784	1.0
07/01/2017	847318	362110	1.0
07/01/2017	847318	373262	1.0
07/01/2017	847318	373411	2.0
07/01/2017	847315	273997	1.0
07/01/2017	847315	319336	1.0
07/01/2017	847315	341641	1.0
07/01/2017	847316	373270	1.0
07/01/2017	847316	373405	1.0
07/01/2017	847316	373406	1.0
07/01/2017	847311	206701	1.0
07/01/2017	847311	369795	1.0
07/01/2017	847311	372231	1.0
07/01/2017	847310	325086	1.0
07/01/2017	847310	349861	1.0
07/01/2017	847310	353272	1.0
07/01/2017	847308	245655	4.0
07/01/2017	847308	366773	4.0
07/01/2017	847308	373270	1.0
07/01/2017	847307	318487	1.0
07/01/2017	847307	340189	1.0
07/01/2017	847307	373270	1.0
07/01/2017	847296	237808	1.0
07/01/2017	847296	318416	1.0
07/01/2017	847296	365216	1.0
07/01/2017	847267	87272	1.0
07/01/2017	847267	332524	1.0
07/01/2017	847267	369442	1.0
07/01/2017	847266	118969	1.0
07/01/2017	847266	358227	1.0
07/01/2017	847266	358230	1.0
07/01/2017	847260	330435	1.0
07/01/2017	847260	351651	1.0
07/01/2017	847261	237662	1.0
07/01/2017	847261	280365	2.0
07/01/2017	847258	311673	1.0
07/01/2017	847258	339152	1.0
07/01/2017	847254	373262	1.0
07/01/2017	847254	373411	1.0
07/01/2017	847253	280157	1.0
07/01/2017	847253	295644	1.0
07/01/2017	847252	373244	1.0
07/01/2017	847252	373249	1.0
07/01/2017	847239	362655	1.0
07/01/2017	847239	363055	1.0
07/01/2017	847241	322440	1.0
07/01/2017	847241	364018	1.0
07/01/2017	847235	330702	1.0
07/01/2017	847235	331770	1.0
07/01/2017	847236	330702	1.0
07/01/2017	847236	331786	1.0
07/01/2017	847233	373244	1.0
07/01/2017	847233	373249	1.0
07/01/2017	847230	332758	1.0
07/01/2017	847230	349928	1.0
07/01/2017	847219	243063	3.0
07/01/2017	847219	362916	1.0
07/01/2017	847214	362655	1.0
07/01/2017	847214	363055	1.0
07/01/2017	847211	373262	1.0
07/01/2017	847211	373411	1.0
07/01/2017	847204	364018	1.0
07/01/2017	847204	373270	1.0
07/01/2017	847205	362655	1.0
07/01/2017	847205	363055	1.0
07/01/2017	847210	362655	1.0
07/01/2017	847210	363055	1.0
07/01/2017	847203	364018	1.0
07/01/2017	847203	373270	1.0
07/01/2017	847199	245655	2.0
07/01/2017	847199	366773	2.0
07/01/2017	847201	362655	1.0
07/01/2017	847201	363055	1.0
07/01/2017	847197	373244	1.0
07/01/2017	847197	373249	1.0
07/01/2017	847194	311341	1.0
07/01/2017	847194	346552	1.0
07/01/2017	847191	304358	1.0
07/01/2017	847191	373272	1.0
07/01/2017	847196	245655	1.0
07/01/2017	847196	366773	1.0
07/01/2017	847190	302739	1.0
07/01/2017	847190	373270	1.0
07/01/2017	847179	373405	1.0
07/01/2017	847180	327647	1.0
07/01/2017	847182	276853	1.0
07/01/2017	847182	350064	1.0
07/01/2017	847175	364489	1.0
07/01/2017	847166	367281	1.0
07/01/2017	847168	363338	3.0
07/01/2017	847158	325566	1.0
07/01/2017	847154	363492	1.0
07/01/2017	847143	366243	1.0
07/01/2017	847140	273210	1.0
07/01/2017	847139	366243	1.0
07/01/2017	847137	373405	1.0
07/01/2017	847132	373405	1.0
07/01/2017	847134	373404	1.0
07/01/2017	847126	369473	1.0
07/01/2017	847125	369468	1.0
07/01/2017	847124	364501	1.0
07/01/2017	847119	373406	1.0
07/01/2017	847113	300524	1.0
07/01/2017	847112	369792	1.0
07/01/2017	847109	373404	1.0
07/01/2017	847106	302584	1.0
07/01/2017	847107	373404	1.0
07/01/2017	847108	339232	1.0
07/01/2017	847104	373404	1.0
07/01/2017	847101	373404	1.0
07/01/2017	847089	369473	1.0
07/01/2017	847088	369473	1.0
07/01/2017	847086	366697	1.0
07/01/2017	847084	352916	1.0
07/01/2017	847083	373400	1.0
07/01/2017	847082	362933	1.0
07/01/2017	847081	373405	1.0
07/01/2017	847080	112435	1.0
07/01/2017	847079	369473	1.0
07/01/2017	847077	273210	2.0
07/01/2017	847076	373405	1.0
07/01/2017	847073	359031	1.0
07/01/2017	847074	304431	1.0
07/01/2017	847075	369468	1.0
07/01/2017	847071	263738	1.0
07/01/2017	847067	364489	1.0
07/01/2017	847068	373405	1.0
07/01/2017	847065	188660	1.0
07/01/2017	847066	373405	1.0
07/01/2017	847059	373405	1.0
07/01/2017	847061	340881	1.0
07/01/2017	847062	366243	1.0
07/01/2017	847055	373405	1.0
07/01/2017	847056	373405	1.0
07/01/2017	847057	369473	1.0
07/01/2017	847058	373405	1.0
07/01/2017	847052	347378	1.0
07/01/2017	847053	373405	1.0
07/01/2017	847054	366243	1.0
07/01/2017	847049	366243	1.0
07/01/2017	847050	369473	1.0
07/01/2017	847047	366243	1.0
07/01/2017	847046	366243	1.0
07/01/2017	847042	364489	1.0
07/01/2017	847043	366243	1.0
07/01/2017	847044	366243	1.0
07/01/2017	847040	299636	1.0
07/01/2017	847041	331523	1.0
07/01/2017	847039	366243	1.0
07/01/2017	847038	369473	1.0
07/01/2017	847037	193875	1.0
07/01/2017	847036	366243	1.0
07/01/2017	847035	373405	1.0
07/01/2017	847033	367281	1.0
07/01/2017	847032	366243	1.0
07/01/2017	847031	366243	1.0
07/01/2017	847029	369473	1.0
07/01/2017	847027	369644	1.0
07/01/2017	847023	373405	1.0
07/01/2017	847022	366243	1.0
07/01/2017	847021	258929	1.0
07/01/2017	847013	373405	1.0
07/01/2017	847011	366243	1.0
07/01/2017	847012	373400	1.0
07/01/2017	847008	373405	1.0
07/01/2017	847010	366243	1.0
07/01/2017	846995	366243	1.0
07/01/2017	847003	325331	1.0
07/01/2017	846992	344619	3.0
07/01/2017	846993	363531	1.0
07/01/2017	846994	366243	1.0
07/01/2017	846982	369454	1.0
07/01/2017	846983	57029	1.0
07/01/2017	846985	373405	1.0
07/01/2017	846980	369473	1.0
07/01/2017	846981	316589	1.0
07/01/2017	846978	369780	1.0
07/01/2017	846977	336264	1.0
07/01/2017	846971	322438	1.0
07/01/2017	846972	363340	1.0
07/01/2017	846974	336823	1.0
07/01/2017	846970	322453	1.0
07/01/2017	846968	295842	1.0
07/01/2017	846801	253500	2.0
07/01/2017	846801	290478	1.0
07/01/2017	846801	330661	1.0
07/01/2017	846801	343143	1.0
07/01/2017	846801	348235	1.0
07/01/2017	846801	352849	1.0
07/01/2017	846801	355811	1.0
07/01/2017	846801	359958	1.0
07/01/2017	846801	366639	1.0
07/01/2017	846800	278414	1.0
07/01/2017	846800	305795	1.0
07/01/2017	846800	319330	1.0
07/01/2017	846800	341641	1.0
07/01/2017	846800	364477	1.0
07/01/2017	846800	373286	1.0
07/01/2017	846800	373287	1.0
07/01/2017	846795	293282	1.0
07/01/2017	846795	346659	6.0
07/01/2017	846795	359100	1.0
07/01/2017	846795	373266	1.0
07/01/2017	846795	373270	1.0
07/01/2017	846793	280939	1.0
07/01/2017	846793	289641	1.0
07/01/2017	846793	289665	1.0
07/01/2017	846793	334473	1.0
07/01/2017	846793	334475	1.0
07/01/2017	846792	87272	1.0
07/01/2017	846792	135079	1.0
07/01/2017	846792	332524	1.0
07/01/2017	846792	369442	1.0
07/01/2017	846792	369458	1.0
07/01/2017	846791	156052	1.0
07/01/2017	846791	302739	1.0
07/01/2017	846791	348601	1.0
07/01/2017	846791	351116	1.0
07/01/2017	846791	355083	1.0
07/01/2017	846791	373270	1.0
07/01/2017	846767	274075	1.0
07/01/2017	846767	278831	1.0
07/01/2017	846767	356098	1.0
07/01/2017	846767	356100	1.0
07/01/2017	846764	253500	1.0
07/01/2017	846764	290478	1.0
07/01/2017	846764	359958	1.0
07/01/2017	846764	366639	1.0
07/01/2017	846763	276077	1.0
07/01/2017	846763	290478	1.0
07/01/2017	846763	359958	1.0
07/01/2017	846763	366639	1.0
07/01/2017	846762	223437	1.0
07/01/2017	846762	290478	1.0
07/01/2017	846762	359958	1.0
07/01/2017	846762	366639	1.0
07/01/2017	846760	273997	1.0
07/01/2017	846760	280157	1.0
07/01/2017	846760	319336	1.0
07/01/2017	846760	341641	1.0
07/01/2017	846759	312053	1.0
07/01/2017	846759	312054	1.0
07/01/2017	846759	326180	1.0
07/01/2017	846759	373270	1.0
07/01/2017	846758	237808	1.0
07/01/2017	846758	318416	1.0
07/01/2017	846758	328299	1.0
07/01/2017	846758	365216	1.0
07/01/2017	846756	288213	1.0
07/01/2017	846756	369473	1.0
07/01/2017	846756	373244	1.0
07/01/2017	846756	373270	1.0
07/01/2017	846755	364018	1.0
07/01/2017	846755	367288	1.0
07/01/2017	846755	369473	1.0
07/01/2017	846755	373270	1.0
07/01/2017	846753	202390	1.0
07/01/2017	846753	238768	1.0
07/01/2017	846753	276870	1.0
07/01/2017	846751	245655	1.0
07/01/2017	846751	330782	1.0
07/01/2017	846751	366773	1.0
07/01/2017	846750	346406	2.0
07/01/2017	846750	364489	1.0
07/01/2017	846750	373262	1.0
07/01/2017	846747	245655	1.0
07/01/2017	846747	366773	1.0
07/01/2017	846747	368752	1.0
07/01/2017	846748	202888	1.0
07/01/2017	846748	338680	1.0
07/01/2017	846748	366243	1.0
07/01/2017	846746	215598	1.0
07/01/2017	846746	238490	1.0
07/01/2017	846746	241648	1.0
07/01/2017	846740	335863	1.0
07/01/2017	846740	361225	1.0
07/01/2017	846740	373266	1.0
07/01/2017	846741	245655	3.0
07/01/2017	846741	366773	3.0
07/01/2017	846741	373270	1.0
07/01/2017	846739	311729	1.0
07/01/2017	846739	359814	1.0
07/01/2017	846739	373248	1.0
07/01/2017	846738	365104	1.0
07/01/2017	846738	365105	1.0
07/01/2017	846738	373270	1.0
07/01/2017	846731	369479	1.0
07/01/2017	846731	373286	1.0
07/01/2017	846731	373287	1.0
07/01/2017	846727	74315	1.0
07/01/2017	846727	355084	1.0
07/01/2017	846727	358786	1.0
07/01/2017	846728	238490	1.0
07/01/2017	846728	373270	1.0
07/01/2017	846728	373281	1.0
07/01/2017	846724	238490	1.0
07/01/2017	846724	373270	1.0
07/01/2017	846724	373281	1.0
07/01/2017	846723	273997	1.0
07/01/2017	846723	319336	1.0
07/01/2017	846723	341641	1.0
07/01/2017	846722	318487	1.0
07/01/2017	846722	340189	1.0
07/01/2017	846722	373270	1.0
07/01/2017	846509	253500	2.0
07/01/2017	846509	290478	1.0
07/01/2017	846509	343143	1.0
07/01/2017	846509	355811	1.0
07/01/2017	846509	359958	1.0
07/01/2017	846509	366639	1.0
07/01/2017	846509	366998	1.0
07/01/2017	846509	372799	1.0
07/01/2017	846509	373262	1.0
07/01/2017	846509	373411	1.0
07/01/2017	846505	245655	1.0
07/01/2017	846505	344618	1.0
07/01/2017	846505	366773	1.0
07/01/2017	846499	245655	1.0
07/01/2017	846499	311655	1.0
07/01/2017	846499	353867	1.0
07/01/2017	846499	366773	1.0
07/01/2017	846498	307137	1.0
07/01/2017	846498	309237	1.0
07/01/2017	846498	311655	1.0
07/01/2017	846498	311663	1.0
07/01/2017	846497	220056	1.0
07/01/2017	846497	359939	1.0
07/01/2017	846497	359942	1.0
07/01/2017	846493	260268	1.0
07/01/2017	846493	290478	1.0
07/01/2017	846493	306460	1.0
07/01/2017	846493	359958	1.0
07/01/2017	846493	366639	1.0
07/01/2017	846491	31170	1.0
07/01/2017	846491	87272	1.0
07/01/2017	846491	263692	1.0
07/01/2017	846491	268736	1.0
07/01/2017	846491	319483	1.0
07/01/2017	846491	332524	1.0
07/01/2017	846491	361603	1.0
07/01/2017	846491	369442	1.0
07/01/2017	846491	373270	1.0
07/01/2017	846491	373400	1.0
07/01/2017	846490	253500	2.0
07/01/2017	846490	290478	1.0
07/01/2017	846490	343143	1.0
07/01/2017	846490	355811	1.0
07/01/2017	846490	359958	1.0
07/01/2017	846490	366639	1.0
07/01/2017	846488	223437	1.0
07/01/2017	846488	230435	1.0
07/01/2017	846488	251033	1.0
07/01/2017	846488	290478	1.0
07/01/2017	846488	359958	1.0
07/01/2017	846488	366639	1.0
07/01/2017	846487	245655	1.0
07/01/2017	846487	366773	1.0
07/01/2017	846487	367530	1.0
07/01/2017	846476	133665	1.0
07/01/2017	846476	243803	1.0
07/01/2017	846476	243831	1.0
07/01/2017	846476	340241	1.0
07/01/2017	846476	349467	1.0
07/01/2017	846476	364960	1.0
07/01/2017	846476	364962	1.0
07/01/2017	846475	215334	1.0
07/01/2017	846475	251033	1.0
07/01/2017	846475	280053	1.0
07/01/2017	846475	290478	1.0
07/01/2017	846475	290480	1.0
07/01/2017	846475	309849	1.0
07/01/2017	846475	329167	1.0
07/01/2017	846475	355812	1.0
07/01/2017	846475	359958	1.0
07/01/2017	846475	359959	1.0
07/01/2017	846475	363340	1.0
07/01/2017	846475	366639	1.0
07/01/2017	846474	231635	1.0
07/01/2017	846474	263728	1.0
07/01/2017	846474	267260	1.0
07/01/2017	846474	267287	1.0
07/01/2017	846474	270134	1.0
07/01/2017	846474	295842	1.0
21/01/2017	878304	289849	1.0
21/01/2017	878304	363492	1.0
21/01/2017	878278	188411	1.0
21/01/2017	878278	292186	1.0
21/01/2017	878273	309853	1.0
21/01/2017	878260	261178	1.0
21/01/2017	878261	373404	1.0
21/01/2017	878253	263928	1.0
21/01/2017	878233	373404	1.0
21/01/2017	878222	364489	1.0
21/01/2017	878227	295791	1.0
21/01/2017	878193	231635	1.0
21/01/2017	878207	99526	1.0
21/01/2017	878207	276870	1.0
21/01/2017	878207	359803	1.0
21/01/2017	878207	369795	1.0
21/01/2017	878191	291285	1.0
21/01/2017	878182	263928	1.0
21/01/2017	878163	237344	1.0
21/01/2017	878163	237353	1.0
21/01/2017	878163	237354	1.0
21/01/2017	878163	237660	1.0
21/01/2017	878163	237661	1.0
21/01/2017	878161	202889	1.0
21/01/2017	878161	260268	1.0
21/01/2017	878161	290478	1.0
21/01/2017	878161	305620	1.0
21/01/2017	878161	359958	1.0
21/01/2017	878161	366639	1.0
21/01/2017	878146	237655	1.0
21/01/2017	878146	237661	1.0
21/01/2017	878148	295792	1.0
21/01/2017	878148	359803	1.0
21/01/2017	878144	325560	1.0
21/01/2017	878144	359803	1.0
21/01/2017	878145	263736	1.0
21/01/2017	878145	305620	1.0
21/01/2017	878122	359803	1.0
21/01/2017	878097	347378	1.0
21/01/2017	878097	359803	1.0
21/01/2017	878102	237655	1.0
21/01/2017	878102	237657	1.0
21/01/2017	878102	243063	1.0
21/01/2017	878102	359803	1.0
21/01/2017	878087	276553	1.0
21/01/2017	878087	347373	1.0
21/01/2017	878087	359803	1.0
21/01/2017	878085	263736	1.0
21/01/2017	878085	263928	1.0
21/01/2017	878081	359803	1.0
21/01/2017	878077	265242	1.0
21/01/2017	878069	292713	1.0
21/01/2017	878040	309239	1.0
21/01/2017	878040	309244	1.0
21/01/2017	878040	330872	1.0
21/01/2017	878040	342059	2.0
21/01/2017	878040	343167	2.0
21/01/2017	878040	349534	2.0
21/01/2017	878040	349535	2.0
21/01/2017	878040	349537	2.0
21/01/2017	878040	362110	1.0
21/01/2017	878031	243072	1.0
21/01/2017	878031	280826	1.0
21/01/2017	878031	359882	1.0
21/01/2017	878031	369442	1.0
21/01/2017	878022	274211	1.0
21/01/2017	878022	290478	1.0
21/01/2017	878022	359958	1.0
21/01/2017	878022	366639	1.0
21/01/2017	877972	99525	1.0
21/01/2017	877972	184846	1.0
21/01/2017	877959	344625	3.0
21/01/2017	877956	308519	1.0
21/01/2017	877950	359803	1.0
21/01/2017	877948	359803	1.0
21/01/2017	877928	347384	1.0
21/01/2017	877928	359803	1.0
21/01/2017	877929	277714	1.0
21/01/2017	877929	280826	1.0
21/01/2017	877929	289849	1.0
21/01/2017	877929	363492	1.0
21/01/2017	877911	280057	1.0
21/01/2017	877911	332620	1.0
21/01/2017	877897	277714	1.0
21/01/2017	877897	280826	1.0
21/01/2017	877897	289849	1.0
21/01/2017	877897	359803	1.0
21/01/2017	877897	363492	1.0
21/01/2017	877896	278414	1.0
21/01/2017	877896	288127	1.0
21/01/2017	877896	314688	1.0
21/01/2017	877896	319336	1.0
21/01/2017	877896	320631	1.0
21/01/2017	877888	277714	1.0
21/01/2017	877888	280826	1.0
21/01/2017	877888	289849	1.0
21/01/2017	877888	363491	1.0
21/01/2017	877882	306453	1.0
21/01/2017	877882	309853	1.0
21/01/2017	877882	309855	1.0
21/01/2017	877866	329178	1.0
21/01/2017	877864	280789	1.0
21/01/2017	877861	359803	1.0
21/01/2017	877845	290478	1.0
21/01/2017	877845	295207	1.0
21/01/2017	877845	329166	1.0
21/01/2017	877845	329167	1.0
21/01/2017	877845	329175	2.0
21/01/2017	877845	354110	1.0
21/01/2017	877845	354784	1.0
21/01/2017	877845	359958	1.0
21/01/2017	877845	366639	1.0
21/01/2017	877811	339224	1.0
21/01/2017	877828	290332	1.0
21/01/2017	877828	344621	1.0
21/01/2017	877828	344623	1.0
21/01/2017	877803	277714	1.0
21/01/2017	877803	280826	1.0
21/01/2017	877803	289849	1.0
21/01/2017	877803	352590	1.0
21/01/2017	877803	359803	1.0
